RESULT_COUNT: 9313,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
2017-05-24,153.84,154.17,152.67,153.34,19219154.0,0.0,1.0,152.667881158832,152.995366863346,151.506795479192,152.171690697448,19219154.0
2017-05-23,154.9,154.9,153.31,153.8,19918871.0,0.0,1.0,153.719804936968,153.719804936968,152.141919269765,152.628185921922,19918871.0
2017-05-22,154.0,154.58,152.91,153.99,22966437.0,0.0,1.0,152.826662106475,153.402243041682,151.744966900657,152.816738297248,22966437.0
2017-05-19,153.38,153.98,152.63,153.06,26960788.0,0.0,1.0,152.211385934358,152.80681448802,151.467100242282,151.893824039072,26960788.0
2017-05-18,151.27,153.34,151.13,152.54,33568215.0,0.0,1.0,150.117462187315,152.171690697448,149.978528858128,151.377785959232,33568215.0
2017-05-17,153.6,154.57,149.71,150.25,50767678.0,0.0,1.0,152.429709737368,153.392319232454,148.569347947795,149.105233646091,50767678.0
2017-05-16,155.94,156.06,154.72,155.47,20048478.0,0.0,1.0,154.751881096648,154.87096680738,153.541176370869,154.285462062946,20048478.0
2017-05-15,156.01,156.65,155.05,155.7,26009719.0,0.0,1.0,154.821347761242,155.456471551814,153.868662075383,154.513709675183,26009719.0
2017-05-12,154.7,156.42,154.67,156.1,32527017.0,0.0,1.0,153.521328752414,155.228223939577,153.491557324731,154.910662044291,32527017.0
2017-05-11,152.45,154.07,152.31,153.95,27255058.0,0.63,1.0,151.288471676183,152.896128771069,151.149538346995,152.777043060337,27255058.0
2017-05-10,153.63,153.94,152.11,153.26,25805692.0,0.0,1.0,151.838123465905,152.144507754614,150.335852114813,151.472438992284,25805692.0
2017-05-09,153.87,154.88,153.45,153.99,39130363.0,0.0,1.0,152.075324205551,153.073543984895,151.66022291117,152.193924575374,39130363.0
2017-05-08,149.03,153.7,149.03,153.01,48752413.0,0.0,1.0,147.291775956023,151.907307014968,147.291775956023,151.225354888486,48752413.0
2017-05-05,146.76,148.98,146.76,148.96,27327725.0,0.0,1.0,145.048252293538,147.242359135263,145.048252293538,147.22259240696,27327725.0
2017-05-04,146.52,147.14,145.81,146.53,23371872.0,0.0,1.0,144.811051553892,145.423820131311,144.109332699106,144.820934918044,23371872.0
2017-05-03,145.59,147.49,144.27,147.06,45697034.0,0.0,1.0,143.891898687763,145.769737876628,142.58729461971,145.344753218095,45697034.0
2017-05-02,147.54,148.09,146.84,147.51,45352194.0,0.0,1.0,145.819154697387,146.362739725743,145.127319206753,145.789504604931,45352194.0
2017-05-01,145.1,147.2,144.96,146.58,33602943.0,0.0,1.0,143.407613844319,145.483120316222,143.269246746193,144.870351738803,33602943.0
2017-04-28,144.09,144.3,143.27,143.65,20860358.0,0.0,1.0,142.409394064976,142.616944712166,141.598958204519,141.974526042291,20860358.0
2017-04-27,143.9225,144.16,143.31,143.79,14246347.0,0.0,1.0,142.243847715431,142.478577614039,141.638491661126,142.112893140418,14246347.0
2017-04-26,144.47,144.6,143.3762,143.68,20041241.0,0.0,1.0,142.784961902749,142.913445636724,141.703919531812,142.004176134747,20041241.0
2017-04-25,143.91,144.9,143.87,144.53,18871501.0,0.0,1.0,142.231493510241,143.209946561281,142.191960053634,142.84426208766,18871501.0
2017-04-24,143.5,143.95,143.18,143.64,17116599.0,0.0,1.0,141.826275580013,142.271026966849,141.510007927151,141.96464267814,17116599.0
2017-04-21,142.44,142.68,141.85,142.27,17320928.0,0.0,1.0,140.778638979909,141.015839719555,140.195520494946,140.610621789327,17320928.0
2017-04-20,141.22,142.92,141.16,142.44,23319562.0,0.0,1.0,139.572868553376,141.253040459201,139.513568368464,140.778638979909,23319562.0
2017-04-19,141.88,142.0,140.45,140.68,17328375.0,0.0,1.0,140.225170587402,140.343770957225,138.811849513678,139.039166889172,17328375.0
2017-04-18,141.41,142.04,141.11,141.2,14697544.0,0.0,1.0,139.760652472262,140.383304413833,139.464151547704,139.553101825072,14697544.0
2017-04-17,141.48,141.88,140.87,141.83,16582094.0,0.0,1.0,139.829836021325,140.225170587402,139.226950808058,140.175753766643,16582094.0
2017-04-13,141.91,142.38,141.05,141.05,17822880.0,0.0,1.0,140.254820679858,140.719338794998,139.404851362793,139.404851362793,17822880.0
2017-04-12,141.6,142.15,141.01,141.8,20350000.0,0.0,1.0,139.948436391148,140.492021419504,139.365317906185,140.146103674187,20350000.0
2017-04-11,142.94,143.35,140.06,141.63,30379376.0,0.0,1.0,141.272807187505,141.678025117734,138.426398311753,139.978086483604,30379376.0
2017-04-10,143.6,143.8792,142.9,143.17,18933397.0,0.0,1.0,141.925109221532,142.201052748653,141.233273730898,141.500124562999,18933397.0
2017-04-07,143.73,144.18,143.27,143.34,16658543.0,0.0,1.0,142.053592955507,142.498344342343,141.598958204519,141.668141753582,16658543.0
2017-04-06,144.29,144.52,143.45,143.66,21149034.0,0.0,1.0,142.607061348014,142.834378723508,141.776858759253,141.984409406443,21149034.0
2017-04-05,144.22,145.46,143.81,144.02,27717854.0,0.0,1.0,142.537877798951,143.763414953788,142.132659868722,142.340210515912,27717854.0
2017-04-04,143.25,144.89,143.17,144.77,19891354.0,0.0,1.0,141.579191476215,143.200063197129,141.500124562999,143.081462827306,19891354.0
2017-04-03,143.71,144.12,143.05,143.7,19985714.0,0.0,1.0,142.033826227203,142.439044157432,141.381524193176,142.023942863051,19985714.0
2017-03-31,143.72,144.27,143.01,143.66,19661651.0,0.0,1.0,142.043709591355,142.58729461971,141.341990736569,141.984409406443,19661651.0
2017-03-30,144.19,144.5,143.5,143.93,21207252.0,0.0,1.0,142.508227706495,142.814611995204,141.826275580013,142.251260238545,21207252.0
2017-03-29,143.68,144.49,143.19,144.12,29189955.0,0.0,1.0,142.004176134747,142.804728631052,141.519891291303,142.439044157432,29189955.0
2017-03-28,140.91,144.04,140.62,143.8,33374805.0,0.0,1.0,139.266484264666,142.359977244216,138.979866704261,142.12277650457,33374805.0
2017-03-27,139.39,141.22,138.62,140.88,23575094.0,0.0,1.0,137.764212913575,139.572868553376,137.003193873877,139.23683417221,23575094.0
2017-03-24,141.5,141.74,140.35,140.64,22395563.0,0.0,1.0,139.849602749629,140.086803489275,138.713015872159,138.999633432564,22395563.0
