RESULT_COUNT: 2546,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1,IDENTIFIER: AAPL
DATE,EARNINGSYIELD
2017-11-15,0.054452
2017-11-14,0.053734
2017-11-13,0.052921
2017-11-10,0.052709
2017-11-09,0.052347
2017-11-08,0.05224
2017-11-07,0.052667
2017-11-06,0.052694
2017-11-03,0.053372
2017-10-24,0.056842
2017-10-23,0.057078
2017-10-20,0.057049
2017-10-19,0.057148
2017-10-18,0.055796
2017-10-17,0.055549
2017-10-16,0.055754
2017-10-13,0.05678
2017-10-12,0.057141
2017-10-11,0.05694
2017-10-10,0.057177
2017-10-09,0.057199
2017-10-06,0.057398
2017-10-05,0.05738
2017-10-04,0.05809
2017-10-03,0.057703
2017-10-02,0.057954
2017-09-29,0.057838
2017-09-28,0.058154
2017-09-27,0.057796
2017-09-26,0.058208
2017-09-25,0.059209
2017-09-22,0.058687
2017-09-21,0.058113
2017-09-20,0.057115
2017-09-19,0.056158
2017-09-18,0.056179
2017-09-15,0.055754
2017-09-14,0.056317
2017-09-13,0.055834
2017-09-12,0.055428
2017-09-11,0.055195
2017-09-08,0.056193
2017-09-07,0.055277
2017-09-06,0.055055
2017-09-05,0.054997
2017-09-01,0.054337
2017-08-31,0.054353
2017-08-30,0.054569
2017-08-29,0.054717
2017-08-28,0.055205
2017-08-25,0.055761
2017-08-24,0.055967
2017-08-23,0.055719
2017-08-22,0.055789
2017-08-21,0.056701
2017-08-18,0.056596
2017-08-17,0.056464
2017-08-16,0.055383
2017-08-15,0.05516
2017-08-14,0.055764
2017-08-11,0.056604
2017-08-10,0.057409
2017-08-09,0.055345
2017-08-08,0.055684
2017-08-07,0.056207
2017-08-04,0.056998
2017-08-03,0.057298
2017-08-02,0.056726
2017-08-01,0.057922
2017-07-31,0.058388
2017-07-28,0.058135
2017-07-27,0.057725
2017-07-26,0.056634
2017-07-25,0.056901
2017-07-24,0.057145
2017-07-21,0.057837
2017-07-20,0.05781
2017-07-19,0.05755
2017-07-18,0.05791
2017-07-17,0.058111
2017-07-14,0.058314
2017-07-13,0.058815
2017-07-12,0.059634
2017-07-11,0.061251
2017-07-10,0.059914
2017-07-07,0.06028
2017-07-06,0.060892
2017-07-05,0.060317
2017-07-03,0.060565
2017-06-30,0.060347
2017-06-29,0.060489
2017-06-28,0.059598
2017-06-27,0.060464
2017-06-26,0.059602
2017-06-23,0.059414
2017-06-22,0.05968
2017-06-21,0.059581
2017-06-20,0.059935
2017-06-19,0.05939
2017-06-16,0.061089
2017-06-15,0.060234
2017-06-14,0.059873
2017-06-13,0.059289
2017-06-12,0.059807
2017-06-09,0.058338
2017-06-08,0.056075
2017-06-07,0.055938
2017-06-06,0.056271
2017-06-05,0.056462
2017-06-02,0.055909
2017-06-01,0.056738
2017-05-31,0.056894
2017-05-30,0.056557
2017-05-26,0.056579
2017-05-25,0.056484
2017-05-24,0.056679
2017-05-23,0.056509
2017-05-22,0.05644
2017-05-19,0.056782
2017-05-18,0.056976
2017-05-17,0.057844
2017-05-16,0.055902
2017-05-15,0.05582
2017-05-12,0.055677
2017-05-11,0.056454
2017-05-10,0.056708
2017-05-09,0.056451
2017-05-08,0.056805
2017-05-05,0.058345
2017-05-04,0.059313
2017-05-03,0.059099
2017-05-02,0.057533
2017-05-01,0.05789
2017-04-28,0.059079
2017-04-27,0.059021
2017-04-26,0.059079
2017-04-25,0.058715
2017-04-24,0.059091
2017-04-21,0.059652
2017-04-20,0.059581
2017-04-19,0.060326
2017-04-18,0.060104
2017-04-17,0.05985
2017-04-13,0.060168
2017-04-12,0.059854
2017-04-11,0.059922
2017-04-10,0.059289
2017-04-07,0.059207
2017-04-06,0.059075
2017-04-05,0.058927
2017-04-04,0.058622
2017-04-03,0.059058
2017-03-31,0.059075
2017-03-30,0.058964
2017-03-29,0.058886
2017-03-28,0.059017
2017-03-27,0.060241
2017-03-24,0.060343
2017-03-23,0.060223
2017-03-22,0.06001
2017-03-21,0.060682
2017-03-20,0.059998
2017-03-17,0.060623
2017-03-16,0.060335
2017-03-15,0.060421
2017-03-14,0.06106
2017-03-13,0.060968
2017-03-10,0.060994
2017-03-09,0.061209
2017-03-08,0.061029
2017-03-07,0.060828
2017-03-06,0.060906
2017-03-03,0.060715
2017-03-02,0.061073
2017-03-01,0.060717
2017-02-28,0.061951
2017-02-27,0.061978
2017-02-24,0.062101
2017-02-23,0.06216
2017-02-22,0.061897
2017-02-21,0.062083
2017-02-17,0.062531
2017-02-16,0.062706
2017-02-15,0.062628
2017-02-14,0.06286
2017-02-13,0.06367
2017-02-10,0.064235
2017-02-09,0.064094
2017-02-08,0.064274
2017-02-07,0.064523
2017-02-06,0.065137
2017-02-03,0.065747
2017-02-02,0.066034
2017-02-01,0.065895
2017-01-31,0.068449
2017-01-30,0.068292
2017-01-27,0.068112
2017-01-26,0.068118
2017-01-25,0.068168
2017-01-24,0.069236
2017-01-23,0.069173
2017-01-20,0.069219
2017-01-19,0.069346
2017-01-18,0.069225
2017-01-17,0.069234
2017-01-13,0.069777
2017-01-12,0.069655
2017-01-11,0.069364
2017-01-10,0.069736
2017-01-09,0.069813
2017-01-06,0.070446
2017-01-05,0.071219
2017-01-04,0.071594
2017-01-03,0.071569
2016-12-30,0.071717
2016-12-29,0.071158
2016-12-28,0.07114
2016-12-27,0.070843
2016-12-23,0.071286
2016-12-22,0.071471
2016-12-21,0.070958
2016-12-20,0.071037
2016-12-19,0.071216
2016-12-16,0.071625
2016-12-15,0.071717
2016-12-14,0.072103
2016-12-13,0.072106
2016-12-12,0.073312
2016-12-09,0.072894
2016-12-08,0.074098
2016-12-07,0.074811
2016-12-06,0.075567
2016-12-05,0.076128
2016-12-02,0.075608
2016-12-01,0.075881
2016-11-30,0.075102
2016-11-29,0.074533
2016-11-28,0.074449
2016-11-25,0.074303
2016-11-23,0.074677
2016-11-22,0.074296
2016-11-21,0.074256
2016-11-18,0.075471
2016-11-17,0.075546
2016-11-16,0.075484
2016-11-15,0.077549
2016-11-14,0.078554
2016-11-11,0.076605
2016-11-10,0.077261
2016-11-09,0.074913
2016-11-08,0.074657
2016-11-07,0.075231
2016-11-04,0.076317
2016-11-03,0.075629
2016-11-02,0.074436
2016-11-01,0.074516
2016-10-31,0.073158
2016-10-28,0.073042
2016-10-27,0.072538
2016-10-26,0.07186
2016-10-25,0.073857
2016-10-24,0.074247
2016-10-21,0.074902
2016-10-20,0.074608
2016-10-19,0.07457
2016-10-18,0.074347
2016-10-17,0.074297
2016-10-14,0.074246
2016-10-13,0.074659
2016-10-12,0.07443
2016-10-11,0.075063
2016-10-10,0.075251
2016-10-07,0.07657
2016-10-06,0.076684
2016-10-05,0.077254
2016-10-04,0.077288
2016-10-03,0.077618
2016-09-30,0.077254
2016-09-29,0.07786
2016-09-28,0.076644
2016-09-27,0.077227
2016-09-26,0.077371
2016-09-23,0.077487
2016-09-22,0.076196
2016-09-21,0.076914
2016-09-20,0.0769
2016-09-19,0.076894
2016-09-16,0.075997
2016-09-15,0.07557
2016-09-14,0.078096
2016-09-13,0.08077
2016-09-12,0.08283
2016-09-09,0.084685
2016-09-08,0.082767
2016-09-07,0.080582
2016-09-06,0.081107
2016-09-02,0.081069
2016-09-01,0.081829
2016-08-31,0.082315
2016-08-30,0.082392
2016-08-29,0.08176
2016-08-26,0.081668
2016-08-25,0.08119
2016-08-24,0.080844
2016-08-23,0.080235
2016-08-22,0.080486
2016-08-19,0.079861
2016-08-18,0.080066
2016-08-17,0.079963
2016-08-16,0.079839
2016-08-15,0.079751
2016-08-12,0.080732
2016-08-11,0.080919
2016-08-10,0.080867
2016-08-09,0.080265
2016-08-08,0.08059
2016-08-05,0.081258
2016-08-04,0.082493
2016-08-03,0.082556
2016-08-02,0.083591
2016-08-01,0.082353
2016-07-29,0.083808
2016-07-28,0.083703
2016-07-27,0.084833
2016-07-26,0.090344
2016-07-25,0.089722
2016-07-22,0.088522
2016-07-21,0.087837
2016-07-20,0.087371
2016-07-19,0.08745
2016-07-18,0.087485
2016-07-15,0.088415
2016-07-14,0.088406
2016-07-13,0.090158
2016-07-12,0.089649
2016-07-11,0.090056
2016-07-08,0.090335
2016-07-07,0.091032
2016-07-06,0.091422
2016-07-05,0.091942
2016-07-01,0.091079
2016-06-30,0.091355
2016-06-29,0.092517
2016-06-28,0.093318
2016-06-27,0.094889
2016-06-24,0.093507
2016-06-23,0.095174
2016-06-22,0.095722
2016-06-21,0.095362
2016-06-20,0.096174
2016-06-17,0.095942
2016-06-16,0.093759
2016-06-15,0.094155
2016-06-14,0.093846
2016-06-13,0.093961
2016-06-10,0.092545
2016-06-09,0.091783
2016-06-08,0.092442
2016-06-07,0.092358
2016-06-06,0.092732
2016-06-03,0.093405
2016-06-02,0.093596
2016-06-01,0.092892
2016-05-31,0.09159
2016-05-27,0.091143
2016-05-26,0.091088
2016-05-25,0.091811
2016-05-24,0.093424
2016-05-23,0.094848
2016-05-20,0.096053
2016-05-19,0.097093
2016-05-18,0.096724
2016-05-17,0.097831
2016-05-16,0.097424
2016-05-13,0.101041
2016-05-12,0.101242
2016-05-11,0.098867
2016-05-10,0.097904
2016-05-09,0.098569
2016-05-06,0.098643
2016-05-05,0.098093
2016-05-04,0.097104
2016-05-03,0.096094
2016-05-02,0.097674
2016-04-29,0.09757
2016-04-28,0.096448
2016-04-27,0.0935
2016-04-26,0.087649
2016-04-25,0.08704
2016-04-22,0.086546
2016-04-21,0.086309
2016-04-20,0.085375
2016-04-19,0.08555
2016-04-18,0.085097
2016-04-15,0.083261
2016-04-14,0.08159
2016-04-13,0.081633
2016-04-12,0.082816
2016-04-11,0.083895
2016-04-08,0.084173
2016-04-07,0.084266
2016-04-06,0.082428
2016-04-05,0.083291
2016-04-04,0.082309
2016-04-01,0.083155
2016-03-31,0.083918
2016-03-30,0.083481
2016-03-29,0.084939
2016-03-28,0.086949
2016-03-24,0.086554
2016-03-23,0.090501
2016-03-22,0.090001
2016-03-21,0.090689
2016-03-18,0.090681
2016-03-17,0.090784
2016-03-16,0.090638
2016-03-15,0.091843
2016-03-14,0.093688
2016-03-11,0.093926
2016-03-10,0.094938
2016-03-09,0.094985
2016-03-08,0.09507
2016-03-07,0.094286
2016-03-04,0.093242
2016-03-03,0.09463
2016-03-02,0.095334
2016-03-01,0.095543
2016-02-29,0.099337
2016-02-26,0.099111
2016-02-25,0.099265
2016-02-24,0.099947
2016-02-23,0.101435
2016-02-22,0.099142
2016-02-19,0.100009
2016-02-18,0.099781
2016-02-17,0.097889
2016-02-16,0.099388
2016-02-12,0.102191
2016-02-11,0.102507
2016-02-10,0.101887
2016-02-09,0.101115
2016-02-08,0.101094
2016-02-05,0.102158
2016-02-04,0.09943
2016-02-03,0.099688
2016-02-02,0.101661
2016-02-01,0.099605
2016-01-29,0.098674
2016-01-28,0.102082
2016-01-27,0.102814
2016-01-26,0.096059
2016-01-25,0.09659
2016-01-22,0.094704
2016-01-21,0.099739
2016-01-20,0.099234
2016-01-19,0.099368
2016-01-15,0.098887
2016-01-14,0.096512
2016-01-13,0.098623
2016-01-12,0.096087
2016-01-11,0.097482
2016-01-08,0.09906
2016-01-07,0.099584
2016-01-06,0.095381
2016-01-05,0.093515
2016-01-04,0.091171
2015-12-31,0.091249
2015-12-30,0.089498
2015-12-29,0.088329
2015-12-28,0.089917
2015-12-24,0.08891
2015-12-23,0.084862
2015-12-22,0.085954
2015-12-21,0.085874
2015-12-18,0.086927
2015-12-17,0.084574
2015-12-16,0.082781
2015-12-15,0.083418
2015-12-14,0.081942
2015-12-11,0.081436
2015-12-10,0.07934
2015-12-09,0.079717
2015-12-08,0.077957
2015-12-07,0.077924
2015-12-04,0.077433
2015-12-03,0.080008
2015-12-02,0.079265
2015-12-01,0.078548
2015-11-30,0.077911
2015-11-27,0.078235
2015-11-25,0.078089
2015-11-24,0.077531
2015-11-23,0.078275
2015-11-20,0.077258
2015-11-19,0.077596
2015-11-18,0.078582
2015-11-17,0.08107
2015-11-16,0.080726
2015-11-13,0.082044
2015-11-12,0.079648
2015-11-11,0.079381
2015-11-10,0.078932
2015-11-09,0.076444
2015-11-06,0.076135
2015-11-05,0.076223
2015-11-04,0.075548
2015-11-03,0.075197
2015-11-02,0.076059
2015-10-30,0.077129
2015-10-29,0.07647
2015-10-28,0.077277
2015-10-27,0.080462
2015-10-26,0.079952
2015-10-23,0.077401
2015-10-22,0.0798
2015-10-21,0.08102
2015-10-20,0.081013
2015-10-19,0.082492
2015-10-16,0.083005
2015-10-15,0.082397
2015-10-14,0.08363
2015-10-13,0.082448
2015-10-12,0.082588
2015-10-09,0.082205
2015-10-08,0.084172
2015-10-07,0.0832
2015-10-06,0.082804
2015-10-05,0.0832
2015-10-02,0.083501
2015-10-01,0.084111
2015-09-30,0.083828
2015-09-29,0.084512
2015-09-28,0.081972
2015-09-25,0.080349
2015-09-24,0.076422
2015-09-23,0.076876
2015-09-22,0.0775
2015-09-21,0.076283
2015-09-18,0.077466
2015-09-17,0.077146
2015-09-16,0.075496
2015-09-15,0.075581
2015-09-14,0.076216
2015-09-11,0.076951
2015-09-10,0.078072
2015-09-09,0.079787
2015-09-08,0.078252
2015-09-04,0.080429
2015-09-03,0.079628
2015-09-02,0.078231
2015-09-01,0.081587
2015-08-31,0.07794
2015-08-28,0.077575
2015-08-27,0.07783
2015-08-26,0.080121
2015-08-25,0.084717
2015-08-24,0.085226
2015-08-21,0.083099
2015-08-20,0.078016
2015-08-19,0.076415
2015-08-18,0.075438
2015-08-17,0.075013
2015-08-14,0.075789
2015-08-13,0.076322
2015-08-12,0.076263
2015-08-11,0.077439
2015-08-10,0.073409
2015-08-07,0.076078
2015-08-06,0.076336
2015-08-05,0.076157
2015-08-04,0.076662
2015-08-03,0.074202
2015-07-31,0.072453
2015-07-30,0.071819
2015-07-29,0.071457
2015-07-28,0.071231
2015-07-27,0.071585
2015-07-24,0.070591
2015-07-23,0.070218
2015-07-22,0.070185
2015-07-21,0.067216
2015-07-20,0.066544
2015-07-17,0.067802
2015-07-16,0.068388
2015-07-15,0.069299
2015-07-14,0.069967
2015-07-13,0.069939
2015-07-10,0.071289
2015-07-09,0.073195
2015-07-08,0.071702
2015-07-07,0.069922
2015-07-06,0.06975
2015-07-02,0.069507
2015-07-01,0.06942
2015-06-30,0.07007
2015-06-29,0.070574
2015-06-26,0.069337
2015-06-25,0.064263
2015-06-24,0.063957
2015-06-23,0.064501
2015-06-22,0.064207
2015-06-19,0.06472
2015-06-18,0.064072
2015-06-17,0.064364
2015-06-16,0.064213
2015-06-15,0.064557
2015-06-12,0.06443
2015-06-11,0.063718
2015-06-10,0.063575
2015-06-09,0.064303
2015-06-08,0.064112
2015-06-05,0.063688
2015-06-04,0.063339
2015-06-03,0.062969
2015-06-02,0.063046
2015-06-01,0.062769
2015-05-29,0.062892
2015-05-28,0.062176
2015-05-27,0.062051
2015-05-26,0.063212
2015-05-22,0.061819
2015-05-21,0.06236
2015-05-20,0.062998
2015-05-19,0.062993
2015-05-18,0.062935
2015-05-15,0.063629
2015-05-14,0.06354
2015-05-13,0.065023
2015-05-12,0.065098
2015-05-11,0.064863
2015-05-08,0.064202
2015-05-07,0.065412
2015-05-06,0.065543
2015-05-05,0.065131
2015-05-04,0.063664
2015-05-01,0.06354
2015-04-30,0.06547
2015-04-29,0.063693
2015-04-28,0.062757
2015-04-27,0.061768
2015-04-24,0.062892
2015-04-23,0.063187
2015-04-22,0.063703
2015-04-21,0.064562
2015-04-20,0.064213
2015-04-17,0.065679
2015-04-16,0.06494
2015-04-15,0.064628
2015-04-14,0.064873
2015-04-13,0.064592
2015-04-10,0.064465
2015-04-09,0.06474
2015-04-08,0.065235
2015-04-07,0.065023
2015-04-06,0.064339
2015-04-02,0.065381
2015-04-01,0.065944
2015-03-31,0.065848
2015-03-30,0.064838
2015-03-27,0.066479
2015-03-26,0.060844
2015-03-25,0.061268
2015-03-24,0.059667
2015-03-23,0.059423
2015-03-20,0.060042
2015-03-19,0.059291
2015-03-18,0.058841
2015-03-17,0.059503
2015-03-16,0.060498
2015-03-13,0.061164
2015-03-12,0.060741
2015-03-11,0.061839
2015-03-10,0.060712
2015-03-09,0.059456
2015-03-06,0.05971
2015-03-05,0.059799
2015-03-04,0.058809
2015-03-03,0.058436
2015-03-02,0.058558
2015-02-27,0.058845
2015-02-26,0.057963
2015-02-25,0.058694
2015-02-24,0.057193
2015-02-23,0.056836
2015-02-20,0.058375
2015-02-19,0.05885
2015-02-18,0.058729
2015-02-17,0.059135
2015-02-13,0.059484
2015-02-12,0.059776
2015-02-11,0.060532
2015-02-10,0.061951
2015-02-09,0.063141
2015-02-06,0.06356
2015-02-05,0.063025
2015-02-04,0.063226
2015-02-03,0.06371
2015-02-02,0.063721
2015-01-30,0.064521
2015-01-29,0.063577
2015-01-28,0.065556
2015-01-27,0.069262
2015-01-26,0.066837
2015-01-23,0.066908
2015-01-22,0.067253
2015-01-21,0.069003
2015-01-20,0.069529
2015-01-16,0.07132
2015-01-15,0.070766
2015-01-14,0.068846
2015-01-13,0.068583
2015-01-12,0.069192
2015-01-09,0.067487
2015-01-08,0.06756
2015-01-07,0.070155
2015-01-06,0.071139
2015-01-05,0.071146
2015-01-02,0.069142
2014-12-31,0.068484
2014-12-30,0.067181
2014-12-29,0.066362
2014-12-26,0.066315
2014-12-24,0.057612
2014-12-23,0.05734
2014-12-22,0.057137
2014-12-19,0.05773
2014-12-18,0.057284
2014-12-17,0.058981
2014-12-16,0.060453
2014-12-15,0.059626
2014-12-12,0.058809
2014-12-11,0.057813
2014-12-10,0.057642
2014-12-09,0.056546
2014-12-08,0.057412
2014-12-05,0.056114
2014-12-04,0.055876
2014-12-03,0.055664
2014-12-02,0.056295
2014-12-01,0.05608
2014-11-28,0.054259
2014-11-26,0.054228
2014-11-25,0.054873
2014-11-24,0.054399
2014-11-21,0.055405
2014-11-20,0.055482
2014-11-19,0.056275
2014-11-18,0.055885
2014-11-17,0.056611
2014-11-14,0.056517
2014-11-13,0.057198
2014-11-12,0.058005
2014-11-11,0.058825
2014-11-10,0.059295
2014-11-07,0.059197
2014-11-06,0.059366
2014-11-05,0.059279
2014-11-04,0.059421
2014-11-03,0.058986
2014-10-31,0.059751
2014-10-30,0.06032
2014-10-29,0.060118
2014-10-28,0.060456
2014-10-27,0.061394
2014-10-24,0.061329
2014-10-23,0.061558
2014-10-22,0.062657
2014-10-21,0.062975
2014-10-20,0.064686
2014-10-17,0.06607
2014-10-16,0.067038
2014-10-15,0.066158
2014-10-14,0.065348
2014-10-13,0.064654
2014-10-10,0.064063
2014-10-09,0.063879
2014-10-08,0.064019
2014-10-07,0.065348
2014-10-06,0.064777
2014-10-03,0.064777
2014-10-02,0.064595
2014-10-01,0.065064
2014-09-30,0.06405
2014-09-29,0.06446
2014-09-26,0.06405
2014-09-25,0.065096
2014-09-24,0.062614
2014-09-23,0.062071
2014-09-22,0.063041
2014-09-19,0.063103
2014-09-18,0.062589
2014-09-17,0.062718
2014-09-16,0.063166
2014-09-15,0.062687
2014-09-12,0.062669
2014-09-11,0.062811
2014-09-10,0.063078
2014-09-09,0.065016
2014-09-08,0.064772
2014-09-05,0.064372
2014-09-04,0.06493
2014-09-03,0.064392
2014-09-02,0.061674
2014-08-29,0.062155
2014-08-28,0.062307
2014-08-27,0.062381
2014-08-26,0.063148
2014-08-25,0.062743
2014-08-22,0.062879
2014-08-21,0.063342
2014-08-20,0.063348
2014-08-19,0.063373
2014-08-18,0.064249
2014-08-15,0.065023
2014-08-14,0.065343
2014-08-13,0.065518
2014-08-12,0.066385
2014-08-11,0.066371
2014-08-08,0.067246
2014-08-07,0.067431
2014-08-06,0.067091
2014-08-05,0.066978
2014-08-04,0.066648
2014-08-01,0.066274
2014-07-31,0.066641
2014-07-30,0.06491
2014-07-29,0.064758
2014-07-28,0.06434
2014-07-25,0.065228
2014-07-24,0.065659
2014-07-23,0.065551
2014-07-22,0.067261
2014-07-21,0.06782
2014-07-18,0.067467
2014-07-17,0.068438
2014-07-16,0.067218
2014-07-15,0.066837
2014-07-14,0.066054
2014-07-11,0.066907
2014-07-10,0.067038
2014-07-09,0.066788
2014-07-08,0.066816
2014-07-07,0.066386
2014-07-03,0.067754
2014-07-02,0.068153
2014-07-01,0.068124
2014-06-30,0.068556
2014-06-27,0.069264
2014-06-26,0.070334
2014-06-25,0.070755
2014-06-24,0.070817
2014-06-23,0.070389
2014-06-20,0.070327
2014-06-19,0.069599
2014-06-18,0.069358
2014-06-17,0.069433
2014-06-16,0.069343
2014-06-13,0.070042
2014-06-12,0.069275
2014-06-11,0.068116
2014-06-10,0.067834
2014-06-09,0.068233
2014-06-06,0.069324
2014-06-05,0.069134
2014-06-04,0.069405
2014-06-03,0.070198
2014-06-02,0.07119
2014-05-30,0.070701
2014-05-29,0.070436
2014-05-28,0.07172
2014-05-27,0.071534
2014-05-23,0.072873
2014-05-22,0.073697
2014-05-21,0.073813
2014-05-20,0.074009
2014-05-19,0.074023
2014-05-16,0.0749
2014-05-15,0.076006
2014-05-14,0.07536
2014-05-13,0.075374
2014-05-12,0.075492
2014-05-09,0.076431
2014-05-08,0.076113
2014-05-07,0.075978
2014-05-06,0.075712
2014-05-05,0.074887
2014-05-02,0.075946
2014-05-01,0.076087
2014-04-30,0.076267
2014-04-29,0.075978
2014-04-28,0.075753
2014-04-25,0.078687
2014-04-24,0.079265
2014-04-23,0.085763
2014-04-22,0.084642
2014-04-21,0.084727
2014-04-17,0.085732
2014-04-16,0.086712
2014-04-15,0.086887
2014-04-14,0.086268
2014-04-11,0.086611
2014-04-10,0.085971
2014-04-09,0.084862
2014-04-08,0.085978
2014-04-07,0.085973
2014-04-04,0.084623
2014-04-03,0.083528
2014-04-02,0.082949
2014-04-01,0.083087
2014-03-31,0.083847
2014-03-28,0.083829
2014-03-27,0.080234
2014-03-26,0.079889
2014-03-25,0.079125
2014-03-24,0.079976
2014-03-21,0.080925
2014-03-20,0.081563
2014-03-19,0.08117
2014-03-18,0.081149
2014-03-17,0.081867
2014-03-14,0.082187
2014-03-13,0.081264
2014-03-12,0.080361
2014-03-11,0.080439
2014-03-10,0.081222
2014-03-07,0.081296
2014-03-06,0.081248
2014-03-05,0.081003
2014-03-04,0.081173
2014-03-03,0.081709
2014-02-28,0.081945
2014-02-27,0.081722
2014-02-26,0.083353
2014-02-25,0.082601
2014-02-24,0.081741
2014-02-21,0.082099
2014-02-20,0.081187
2014-02-19,0.080247
2014-02-18,0.07898
2014-02-14,0.079271
2014-02-13,0.079207
2014-02-12,0.080464
2014-02-11,0.080458
2014-02-10,0.081519
2014-02-07,0.082979
2014-02-06,0.08414
2014-02-05,0.084627
2014-02-04,0.085259
2014-02-03,0.086494
2014-01-31,0.086654
2014-01-30,0.086796
2014-01-29,0.086628
2014-01-28,0.085645
2014-01-27,0.0788
2014-01-24,0.079439
2014-01-23,0.077995
2014-01-22,0.078655
2014-01-21,0.079005
2014-01-17,0.080232
2014-01-16,0.078266
2014-01-15,0.07783
2014-01-14,0.079392
2014-01-13,0.080972
2014-01-10,0.081396
2014-01-09,0.080853
2014-01-08,0.07982
2014-01-07,0.080326
2014-01-06,0.079751
2014-01-03,0.080186
2014-01-02,0.078425
2013-12-31,0.077322
2013-12-30,0.078228
2013-12-27,0.07745
2013-12-26,0.074445
2013-12-24,0.07395
2013-12-23,0.073636
2013-12-20,0.076462
2013-12-19,0.077103
2013-12-18,0.076219
2013-12-17,0.07564
2013-12-16,0.075299
2013-12-13,0.075716
2013-12-12,0.074891
2013-12-11,0.074781
2013-12-10,0.074227
2013-12-09,0.074112
2013-12-06,0.07496
2013-12-05,0.07392
2013-12-04,0.0743
2013-12-03,0.074126
2013-12-02,0.076156
2013-11-29,0.075493
2013-11-27,0.076891
2013-11-26,0.078701
2013-11-25,0.080153
2013-11-22,0.08076
2013-11-21,0.080553
2013-11-20,0.081513
2013-11-19,0.080799
2013-11-18,0.080943
2013-11-15,0.079962
2013-11-14,0.079482
2013-11-13,0.080631
2013-11-12,0.080728
2013-11-11,0.080877
2013-11-08,0.080643
2013-11-07,0.081912
2013-11-06,0.080587
2013-11-05,0.08036
2013-11-04,0.080162
2013-11-01,0.081197
2013-10-31,0.080782
2013-10-30,0.080445
2013-10-29,0.081724
2013-10-28,0.079689
2013-10-25,0.080282
2013-10-24,0.079384
2013-10-23,0.080435
2013-10-22,0.081223
2013-10-21,0.08099
2013-10-18,0.082975
2013-10-17,0.083697
2013-10-16,0.084262
2013-10-15,0.084674
2013-10-14,0.085124
2013-10-11,0.085682
2013-10-10,0.086237
2013-10-09,0.086778
2013-10-08,0.087797
2013-10-07,0.086571
2013-10-04,0.087417
2013-10-03,0.087348
2013-10-02,0.086251
2013-10-01,0.086534
2013-09-30,0.088569
2013-09-27,0.087468
2013-09-26,0.089219
2013-09-25,0.090088
2013-09-24,0.088694
2013-09-23,0.088415
2013-09-20,0.09281
2013-09-19,0.091849
2013-09-18,0.093355
2013-09-17,0.095274
2013-09-16,0.096375
2013-09-13,0.093311
2013-09-12,0.091773
2013-09-11,0.09275
2013-09-10,0.0877
2013-09-09,0.085703
2013-09-06,0.08707
2013-09-05,0.087589
2013-09-04,0.086988
2013-09-03,0.088788
2013-08-30,0.089037
2013-08-29,0.088225
2013-08-28,0.088369
2013-08-27,0.088786
2013-08-26,0.086248
2013-08-23,0.086584
2013-08-22,0.08625
2013-08-21,0.086353
2013-08-20,0.086575
2013-08-19,0.085438
2013-08-16,0.086358
2013-08-15,0.087124
2013-08-14,0.087021
2013-08-13,0.088609
2013-08-12,0.092819
