RESULT_COUNT: 2546,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1,IDENTIFIER: AAPL
DATE,MARKETCAP
2010-02-01,179109343590.0
2010-01-29,176656282329.0
2010-01-28,183303554070.0
2010-01-27,191208169172.0
2010-01-26,189420111020.0
2010-01-25,186784932725.0
2010-01-22,181887088250.0
2010-01-21,191381088376.0
2010-01-20,194741055675.0
2010-01-19,197790136320.0
2010-01-15,189410913190.0
2010-01-14,192630153690.0
2010-01-13,193752288950.0
2010-01-12,191057324760.0
2010-01-11,193255606130.0
2010-01-08,194975600340.0
2010-01-07,193687904140.0
2010-01-06,194046619510.0
2010-01-05,197183079540.0
2010-01-04,196842759830.0
2009-12-31,193827711156.0
2009-12-30,194662874120.0
2009-12-29,192326625300.0
2009-12-28,194635280630.0
2009-12-24,192271438320.0
2009-12-23,183305710500.0
2009-12-22,181727521800.0
2009-12-21,179795601150.0
2009-12-18,177255987150.0
2009-12-17,174017979300.0
2009-12-16,176893185150.0
2009-12-15,176113160850.0
2009-12-14,178661844900.0
2009-12-11,176566663350.0
2009-12-10,178162992150.0
2009-12-09,179405589000.0
2009-12-08,172213039350.0
2009-12-07,171378594750.0
2009-12-04,175342206600.0
2009-12-03,178208342400.0
2009-12-02,177981591150.0
2009-12-01,178652774850.0
2009-11-30,181319369550.0
2009-11-27,181936132950.0
2009-11-25,185201350950.0
2009-11-24,185428102200.0
2009-11-23,186734189400.0
2009-11-20,181328439600.0
2009-11-19,181863572550.0
2009-11-18,186806749800.0
2009-11-17,187750035000.0
2009-11-16,187414443150.0
2009-11-13,185437172250.0
2009-11-12,183205939950.0
2009-11-11,184348766250.0
2009-11-10,184103874900.0
2009-11-09,182725227300.0
2009-11-06,176267351700.0
2009-11-05,175986270850.5
2009-11-04,173065624050.0
2009-11-03,171197193750.0
2009-11-02,171705116550.0
2009-10-30,170970442500.0
2009-10-29,178090431750.0
2009-10-28,174507762000.0
2009-10-27,179015576850.0
2009-10-26,183650372400.0
2009-10-23,184974599700.0
2009-10-22,186117426000.0
2009-10-21,185863464600.0
2009-10-20,180276313800.0
2009-10-19,172203969300.0
2009-10-16,170562290250.0
2009-10-15,172838872800.0
2009-10-14,173500986450.0
2009-10-13,172349090100.0
2009-10-12,173065624050.0
2009-10-09,172757242350.0
2009-10-08,171668836350.0
2009-10-07,172557701250.0
2009-10-06,172340020050.0
2009-10-05,168724698120.0
2009-10-02,167705224500.0
2009-10-01,164040833599.5
2009-09-30,168113376750.0
2009-09-29,168140586900.0
2009-09-28,168840704059.5
2009-09-25,165410501850.0
2009-09-24,165831190980.0
2009-09-23,167346784500.0
2009-09-22,166426602720.0
2009-09-21,166011618780.0
2009-09-18,166913757780.0
2009-09-17,166489752450.0
2009-09-16,164072019930.0
2009-09-15,158018667240.0
2009-09-14,156719587080.0
2009-09-11,155312250240.0
2009-09-10,155673105840.0
2009-09-09,154392068460.0
2009-09-08,156006897270.0
2009-09-04,153643293090.0
2009-09-03,150251250450.0
2009-09-02,149015320020.0
2009-09-01,149121772422.0
2009-08-31,151748801190.0
2009-08-28,153408736950.0
2009-08-27,152867453550.0
2009-08-26,151027089990.0
2009-08-25,152822346600.0
2009-08-24,152515619340.0
2009-08-21,152659961580.0
2009-08-20,150052779870.0
2009-08-19,148492079400.0
2009-08-18,147950796000.0
2009-08-17,143972363010.0
2009-08-14,150458742420.0
2009-08-13,151938250380.0
2009-08-12,149132598090.0
2009-08-11,146895293370.0
2009-08-10,148600336080.0
2009-08-07,149313025890.0
2009-08-06,147869603490.0
2009-08-05,148952170290.0
2009-08-04,149349111450.0
2009-08-03,150142993770.0
2009-07-31,147400491210.0
2009-07-30,146859207810.0
2009-07-29,144369304170.0
2009-07-28,144342240000.0
2009-07-27,144432453900.0
2009-07-24,144329610054.0
2009-07-23,142375576980.0
2009-07-22,141401266860.0
2009-07-21,136683079890.0
2009-07-20,137945172351.0
2009-07-17,136899593250.0
2009-07-16,133083545280.0
2009-07-15,132506176320.0
2009-07-14,128347315530.0
2009-07-13,128410465260.0
2009-07-10,124964294280.0
2009-07-09,123015674040.0
2009-07-08,123791513580.0
2009-07-07,122149620600.0
2009-07-06,125045486790.0
2009-07-02,126317502780.0
2009-07-01,128852513370.0
2009-06-30,128491657770.0
2009-06-29,128076673830.0
2009-06-26,128500679160.0
2009-06-25,126173160540.0
2009-06-24,122889374580.0
2009-06-23,120895647390.0
2009-06-22,123926834430.0
2009-06-19,125830347720.0
2009-06-18,122582647320.0
2009-06-17,122312005620.0
2009-06-16,123006652650.0
2009-06-15,122772096510.0
2009-06-12,123565978830.0
2009-06-11,126254353050.0
2009-06-10,126524994750.0
2009-06-09,128753278080.0
2009-06-08,129772695150.0
2009-06-05,130512449130.0
2009-06-04,129673459860.0
2009-06-03,127156492050.0
2009-06-02,125839369110.0
2009-06-01,125713069650.0
2009-05-29,122519497590.0
2009-05-28,121851914730.0
2009-05-27,120029593950.0
2009-05-26,117981738420.0
2009-05-22,110512027500.0
2009-05-21,112027621020.0
2009-05-20,113552235930.0
2009-05-19,114977615550.0
2009-05-18,114255904350.0
2009-05-15,110439856380.0
2009-05-14,110917990050.0
2009-05-13,107796589110.0
2009-05-12,112244134380.0
2009-05-11,116890150230.0
2009-05-08,116547337410.0
2009-05-07,116430059340.0
2009-05-06,119533417500.0
2009-05-05,119722866690.0
2009-05-04,119145497730.0
2009-05-01,114788166360.0
2009-04-30,113516150370.0
2009-04-29,112893674460.0
2009-04-28,111776826378.0
2009-04-27,112523797470.0
2009-04-24,111775022100.0
2009-04-23,113128230600.0
2009-04-22,109618909890.0
2009-04-21,109844444640.0
2009-04-20,108707749500.0
2009-04-17,111341995380.0
2009-04-16,109564781550.0
2009-04-15,106127631960.0
2009-04-14,106732065090.0
2009-04-13,108455150580.0
2009-04-09,107868760230.0
2009-04-08,104936808480.0
2009-04-07,103745985000.0
2009-04-06,106858364550.0
2009-04-03,104639102610.0
2009-04-02,101680086690.0
2009-04-01,98053487910.0
2009-03-31,94832851680.0
2009-03-30,94264504110.0
2009-03-27,96393552150.0
2009-03-26,99118011930.0
2009-03-25,96068782110.0
2009-03-24,96375509370.0
2009-03-23,97124284740.0
2009-03-20,91648301010.0
2009-03-19,91675365180.0
2009-03-18,91585151280.0
2009-03-17,89907172740.0
2009-03-16,86082103380.0
2009-03-13,86542194270.0
2009-03-12,86921092650.0
2009-03-11,83610242520.0
2009-03-10,79954324222.5
2009-03-09,74976772290.0
2009-03-06,76952456700.0
2009-03-05,80146028760.0
2009-03-04,82248012630.0
2009-03-03,79722023430.0
2009-03-02,79334103660.0
2009-02-27,80570034090.0
2009-02-26,80461777410.0
2009-02-25,82238991240.0
2009-02-24,81418044750.0
2009-02-23,78440986050.0
2009-02-20,82275076800.0
2009-02-19,81769878960.0
2009-02-18,85134857430.0
2009-02-17,85279199670.0
2009-02-13,89456103240.0
2009-02-12,89555338530.0
2009-02-11,87345097980.0
2009-02-10,88256258370.0
2009-02-09,92478268890.0
2009-02-06,89961301080.0
2009-02-05,87020327940.0
2009-02-04,84395103450.0
2009-02-03,83880884220.0
2009-02-02,82554739890.0
2009-01-30,81309788070.0
2009-01-29,83898927000.0
2009-01-28,84981493800.0
2009-01-27,81851071470.0
2009-01-26,80867739960.0
2009-01-23,79713002040.0
2009-01-22,79713002040.0
2009-01-21,74724173370.0
2009-01-20,70547269800.0
2009-01-16,74273103870.0
2009-01-15,75220349820.0
2009-01-14,76979520870.0
2009-01-13,79126611690.0
2009-01-12,79983643740.0
2009-01-09,81715750620.0
2009-01-08,83628285300.0
2009-01-07,82103670390.0
2009-01-06,83916969780.0
2009-01-05,85324306620.0
2009-01-02,81869114250.0
2008-12-31,76997563650.0
2008-12-30,77845574310.0
2008-12-29,78134258790.0
2008-12-26,77412547590.0
2008-12-24,76717900560.0
2008-12-23,77926766820.0
2008-12-22,77349397860.0
2008-12-19,81192510000.0
2008-12-18,80678290770.0
2008-12-17,80434713240.0
2008-12-16,86091124770.0
2008-12-15,85477670250.0
2008-12-12,88653199530.0
2008-12-11,85703205000.0
2008-12-10,88599071190.0
2008-12-09,90268028340.0
2008-12-08,89961301080.0
2008-12-05,84801066000.0
2008-12-04,82464525990.0
2008-12-03,86515130100.0
2008-12-02,83420793330.0
2008-12-01,80227221270.0
2008-11-28,83601221130.0
2008-11-26,85703205000.0
2008-11-25,81914221200.0
2008-11-24,83853820050.0
2008-11-21,74498638620.0
2008-11-20,72613168110.0
2008-11-19,77845574310.0
2008-11-18,81111317490.0
2008-11-17,79514531460.0
2008-11-14,81409023360.0
2008-11-13,87002285160.0
2008-11-12,81300766680.0
2008-11-11,85495713030.0
2008-11-10,86497087320.0
2008-11-07,88626135360.0
2008-11-06,89401974900.0
2008-11-05,93190958700.0
2008-11-04,100128407610.0
2008-11-03,96492787440.0
2008-10-31,97061135010.0
2008-10-30,100173514560.0
2008-10-29,94318632450.0
2008-10-28,90132707490.0
2008-10-27,83077980510.0
2008-10-24,86948156820.0
2008-10-23,88617113970.0
2008-10-22,87390204930.0
2008-10-21,82536697110.0
2008-10-20,88806563160.0
2008-10-17,87868338600.0
2008-10-16,91918942710.0
2008-10-15,88364515050.0
2008-10-14,93894627120.0
2008-10-13,99469846140.0
2008-10-10,87327055200.0
2008-10-09,80055814860.0
2008-10-08,81003060810.0
2008-10-07,80434713240.0
2008-10-06,88535921460.0
2008-10-03,87570632730.0
2008-10-02,90304113900.0
2008-10-01,98441407680.0
2008-09-30,102537118740.0
2008-09-29,94959151140.0
2008-09-26,115690305360.0
2008-09-25,117324293560.0
2008-09-24,114460773320.0
2008-09-23,112797797280.0
2008-09-22,116541716600.0
2008-09-19,125310135720.0
2008-09-18,119245164280.0
2008-09-17,113678196360.0
2008-09-16,124394164960.0
2008-09-15,124821025120.0
2008-09-12,132451150480.0
2008-09-11,135750423800.0
2008-09-10,134825560120.0
2008-09-09,134887810560.0
2008-09-08,140436992640.0
2008-09-05,142446792560.0
2008-09-04,143371656240.0
2008-09-03,148476192320.0
2008-09-02,147791437480.0
2008-08-29,150761672760.0
2008-08-28,154505592080.0
2008-08-27,155332633640.0
2008-08-26,154416662880.0
2008-08-25,153447334600.0
2008-08-22,157217932680.0
2008-08-21,154994702680.0
2008-08-20,156373105280.0
2008-08-19,154318840760.0
2008-08-18,155972923880.0
2008-08-15,156284176080.0
2008-08-14,159467841440.0
2008-08-13,159450055600.0
2008-08-12,157164575160.0
2008-08-11,154345519520.0
2008-08-08,150779458600.0
2008-08-07,145461492440.0
2008-08-06,146012853480.0
2008-08-05,142855866880.0
2008-08-04,136266213160.0
2008-08-01,139316484720.0
2008-07-31,141352963400.0
2008-07-30,142180004960.0
2008-07-29,139689987360.0
2008-07-28,137306684800.0
2008-07-25,144172019040.0
2008-07-24,141424106760.0
2008-07-23,147853687920.0
2008-07-22,144083089840.0
2008-07-21,147880366680.0
2008-07-18,146866573800.0
2008-07-17,152789258520.0
2008-07-16,153678550520.0
2008-07-15,150859494880.0
2008-07-14,154630092960.0
2008-07-11,153474013360.0
2008-07-10,157075645960.0
2008-07-09,154959131000.0
2008-07-08,159672378600.0
2008-07-07,155768386720.0
2008-07-03,151286355040.0
2008-07-02,149561128560.0
2008-07-01,155341526560.0
2008-06-30,148903052480.0
2008-06-27,151259676280.0
2008-06-26,149632271920.0
2008-06-25,157751507880.0
2008-06-24,154069839000.0
2008-06-23,153989802720.0
2008-06-20,155866208840.0
2008-06-19,160872922800.0
2008-06-18,158960945000.0
2008-06-17,161344247560.0
2008-06-16,157262397280.0
2008-06-13,153287262040.0
2008-06-12,154078731920.0
2008-06-11,160792886520.0
2008-06-10,165088166880.0
2008-06-09,161504320120.0
2008-06-06,165088166880.0
2008-06-05,168458583560.0
2008-06-04,164687985480.0
2008-06-03,164848058040.0
2008-06-02,165497241200.0
2008-05-30,167853865000.0
2008-05-29,166021923480.0
2008-05-28,166306496920.0
2008-05-27,165790707560.0
2008-05-23,161113031640.0
2008-05-22,157449148600.0
2008-05-21,158462941480.0
2008-05-20,165319382800.0
2008-05-19,163274011200.0
2008-05-16,166849053969.2
2008-05-15,168725371160.0
2008-05-14,165639527920.0
2008-05-13,168929908320.0
2008-05-12,167329182720.0
2008-05-09,163140617400.0
2008-05-08,164572377520.0
2008-05-07,162375826280.0
2008-05-06,165995244720.0
2008-05-05,164278911160.0
2008-05-02,160908494480.0
2008-05-01,160072560000.0
2008-04-30,154692343400.0
2008-04-29,155670564600.0
2008-04-28,153171654080.0
2008-04-25,150939531160.0
2008-04-24,150236990480.0
2008-04-23,144856773880.0
2008-04-22,142464578400.0
2008-04-21,149543342720.0
2008-04-18,143211583680.0
2008-04-17,137386721080.0
2008-04-16,136684180400.0
2008-04-15,131953146960.0
2008-04-14,131419571760.0
2008-04-11,130850424880.0
2008-04-10,137440078600.0
2008-04-09,134674380480.0
2008-04-08,135919389280.0
2008-04-07,138631729880.0
2008-04-04,136132819360.0
2008-04-03,134825560120.0
2008-04-02,131161677080.0
2008-04-01,132975921689.2
2008-03-31,127613402000.0
2008-03-28,127177648920.0
2008-03-27,124723203000.0
2008-03-26,129000697520.0
2008-03-25,125372386160.0
2008-03-24,124082912760.0
2008-03-20,118515944840.0
2008-03-19,115314493640.0
2008-03-18,118115763440.0
2008-03-17,112699975160.0
2008-03-14,112593260120.0
2008-03-13,113776018480.0
2008-03-12,112077470760.0
2008-03-11,113251425129.2
2008-03-10,106439359480.0
2008-03-07,108715947000.0
2008-03-06,107542081560.0
2008-03-05,110707872150.8
2008-03-04,110823569040.0
2008-03-03,108253515160.0
2008-02-29,111179285840.0
2008-02-28,115527923720.0
2008-02-27,109347344320.0
2008-02-26,105959141800.0
2008-02-25,106483824080.0
2008-02-22,106234822320.0
2008-02-21,108084549680.0
2008-02-20,110112135440.0
2008-02-19,108653696560.0
2008-02-15,110832461960.0
2008-02-14,113349158320.0
2008-02-13,115074384800.0
2008-02-12,111036999120.0
2008-02-11,115118849400.0
2008-02-08,111588360160.0
2008-02-07,107817762080.0
2008-02-06,108493624000.0
2008-02-05,115038813120.0
2008-02-04,117075291800.0
2008-02-01,118942805000.0
2008-01-31,120374565120.0
2008-01-30,117546616560.0
2008-01-29,116977469680.0
2008-01-28,115616852920.0
2008-01-25,115616852920.0
2008-01-24,120587995200.0
2008-01-23,123675617024.0
2008-01-22,138409406880.0
2008-01-18,143496157120.0
2008-01-17,143078189880.0
2008-01-16,141966574880.0
2008-01-15,150325919680.0
2008-01-14,158987623760.0
2008-01-11,153571835480.0
2008-01-10,158311761840.0
2008-01-09,159538984800.0
2008-01-08,152291255000.0
2008-01-07,157973830880.0
2008-01-04,160117024600.0
2008-01-03,173349689560.0
2008-01-02,173269653280.0
2007-12-31,176150959360.0
2007-12-28,177707220360.0
2007-12-27,176586712440.0
2007-12-26,176924643400.0
2007-12-24,176791249600.0
2007-12-21,172442611720.0
2007-12-20,166484355320.0
2007-12-19,162847151040.0
2007-12-18,162722650160.0
2007-12-17,163985444800.0
2007-12-14,169312303880.0
2007-12-13,170592884360.0
2007-12-12,169730271120.0
2007-12-11,167667469396.8
2007-12-10,172709399320.0
2007-12-07,172789435600.0
2007-12-06,168923505417.6
2007-12-05,164963666000.0
2007-12-04,159903594520.0
2007-12-03,159058767120.0
2007-11-30,162046788240.0
2007-11-29,163887622680.0
2007-11-28,160268204240.0
2007-11-27,155457134520.0
2007-11-26,153440131334.8
2007-11-23,152549149680.0
2007-11-21,149810130320.0
2007-11-20,150156954200.0
2007-11-19,145799423400.0
2007-11-16,147969295880.0
2007-11-15,146110675600.0
2007-11-14,147720294120.0
2007-11-13,151144068320.0
2007-11-12,136737537920.0
2007-11-09,147062218040.0
2007-11-08,156040776859.6
2007-11-07,165675010670.8
2007-11-06,170557312680.0
2007-11-05,165568384560.0
2007-11-02,167071288040.0
2007-11-01,166688892480.0
2007-10-31,168921015400.0
2007-10-30,166297604000.0
2007-10-29,164599056280.0
2007-10-26,164252232400.0
2007-10-25,162544791760.0
2007-10-24,165346061560.0
2007-10-23,165550598720.0
2007-10-22,155056953120.0
2007-10-19,151553142640.0
2007-10-18,154292162000.0
2007-10-17,153625193000.0
2007-10-16,150806137360.0
2007-10-15,148493978160.0
2007-10-12,148737377380.4
2007-10-11,144269841160.0
2007-10-10,148325012680.0
2007-10-09,149276555120.0
2007-10-08,149321019720.0
2007-10-05,143576104470.8
2007-10-04,138942982080.0
2007-10-03,140437081569.2
2007-10-02,140908317400.0
2007-10-01,139031021988.0
2007-09-28,136479643240.0
